LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,354.70264,92.78241,81.471344,87.5396,87.55842,82.2066,77.10897,71.27202,70.90869,71.077255,0.2467098,0.54727614,0.7747574,2.0146046,696.63574,7.2859745
1.0,1.0,354.67963,92.7824,81.4928,87.56081,87.60116,82.22794,77.10897,71.250984,70.90869,71.09844,0.24249175,0.54745555,0.76389885,1.9972019,696.6178,6.8292685
1.0,1.0,354.7946,92.8681,81.4928,87.62442,87.60116,82.2066,77.10897,71.27202,70.887505,71.09844,0.2376455,0.54790413,0.70633507,2.0178661,696.7704,7.2859745
1.0,1.0,354.8176,92.84668,81.51426,87.582,87.57979,82.16389,77.130226,71.27202,70.929886,71.05608,0.24518411,0.5475453,0.9278984,2.029829,697.0127,6.8292685
1.0,1.0,354.7256,92.73956,81.471344,87.5396,87.55842,82.185234,77.151474,71.27202,70.90869,71.077255,0.24626106,0.5458407,1.0321674,2.0309162,697.0755,7.2926164
1.0,1.0,354.7256,92.7824,81.51426,87.62442,87.62252,82.22795,77.151474,71.250984,70.929886,71.05608,0.23917119,0.5452126,1.0484562,2.080946,696.8511,7.797271
1.0,1.0,354.8176,92.8681,81.4928,87.582,87.558426,82.16389,77.17273,71.250984,70.90869,71.05608,0.24356869,0.54440516,0.97242737,2.0450573,696.86914,6.375228
1.0,1.0,354.7946,92.82526,81.4928,87.5396,87.55842,82.163895,77.15148,71.250984,70.90869,71.05608,0.24715851,0.5440463,0.881197,2.0602798,696.8063,6.8292685
1.0,1.0,354.7256,92.76099,81.4928,87.56081,87.57979,82.2066,77.151474,71.27202,70.90869,71.077255,0.23970963,0.5448538,0.9441891,2.0591965,696.97675,7.2727275
1.0,1.0,354.77158,92.78241,81.4928,87.539604,87.57979,82.2066,77.151474,71.250984,70.845116,71.05608,0.24204303,0.5451229,0.9789448,2.049406,697.21906,6.8292685
1.0,1.0,354.7486,92.803825,81.51426,87.582,87.60116,82.22795,77.15148,71.250984,70.90869,71.05608,0.24635081,0.54458463,0.9159508,2.0591965,697.3178,7.29927
1.0,1.0,354.77158,92.78241,81.4928,87.56081,87.60116,82.20659,77.130226,71.27202,70.887505,71.05608,0.24033786,0.54539204,0.83992386,2.0635433,697.3087,7.804878
1.0,1.0,354.7946,92.78241,81.4928,87.5396,87.57979,82.18524,77.130226,71.250984,70.90869,71.05608,0.24437644,0.5456612,0.87467957,2.0929127,697.13824,6.2222223
1.0,1.0,354.7946,92.82526,81.4928,87.539604,87.57979,82.2066,77.130226,71.27202,70.845116,71.05608,0.24590209,0.5455715,0.8888016,2.067894,697.36255,7.2926164
1.0,1.0,354.7946,92.82526,81.4928,87.539604,87.57979,82.2066,77.130226,71.27202,70.845116,71.05608,0.24590209,0.5455715,0.8888016,2.067894,697.36255,7.2926164
1.0,1.0,354.8176,92.80383,81.51426,87.5396,87.57979,82.163895,77.17273,71.250984,70.887505,71.05608,0.23854296,0.54628927,0.8518734,2.1048717,697.5511,6.822612
1.0,1.0,354.81757,92.82526,81.4928,87.58201,87.57979,82.163895,77.151474,71.27202,70.887505,71.05608,0.24617133,0.5460202,0.8377533,2.1048717,697.6677,7.2859745
1.0,1.0,354.81757,92.76099,81.4928,87.539604,87.57979,82.22794,77.17274,71.27202,70.887505,71.05608,0.24383792,0.5459304,0.77692986,2.0689812,697.72156,6.8292685
1.0,1.0,354.77158,92.76098,81.4928,87.582,87.60116,82.22795,77.15148,71.27202,70.887505,71.034904,0.24150456,0.5465584,0.78344727,2.036356,697.73944,7.2859745
1.0,1.0,354.8176,92.80383,81.4928,87.58201,87.60116,82.20659,77.151474,71.250984,70.86631,71.034904,0.24644056,0.54628927,0.759552,2.0330906,697.6228,6.8292685
1.0,1.0,354.88657,92.76099,81.51426,87.5396,87.55842,82.18524,77.151474,71.250984,70.90869,71.034904,0.23953019,0.5465584,0.80625534,2.113573,697.6677,7.2859745
1.0,1.0,354.79462,92.76099,81.4928,87.582,87.62252,82.2066,77.17274,71.27202,70.887505,71.01373,0.2421328,0.5466481,0.7693291,2.132059,697.7754,6.8292685
1.0,1.0,354.8176,92.7824,81.51426,87.60322,87.601166,82.22795,77.17274,71.250984,70.929886,71.034904,0.24267124,0.54637897,0.7953949,2.0950851,697.9638,7.2859745
1.0,1.0,354.90958,92.80383,81.51426,87.56081,87.57979,82.16389,77.17274,71.250984,70.887505,71.05609,0.24006863,0.5466481,0.71502113,2.1026993,698.09845,6.8292685
1.0,1.0,354.88657,92.76099,81.51426,87.5396,87.537056,82.18524,77.193985,71.250984,70.90869,71.034904,0.24590209,0.5466481,0.6770115,2.0635471,698.2061,7.2859745
1.0,1.0,354.79456,92.76099,81.4928,87.5608,87.62252,82.24929,77.17274,71.27202,70.887505,71.034904,0.24150456,0.54799384,0.79756737,2.0820332,698.3587,6.965174
1.0,1.0,354.90958,92.80383,81.51426,87.51839,87.55842,82.18524,77.17274,71.250984,70.90869,71.034904,0.24670978,0.5478144,0.7476082,2.0733318,698.4663,6.375228
1.0,1.0,354.90958,92.80383,81.4928,87.56081,87.57979,82.2066,77.17273,71.27202,70.887505,71.034904,0.24563283,0.5474556,0.7041626,1.9928513,698.56506,6.8292685
1.0,1.0,354.88657,92.80383,81.51426,87.582,87.60116,82.22794,77.17274,71.250984,70.90869,71.05608,0.24338922,0.5479939,0.7443466,1.9569607,698.56506,6.8292685
1.0,1.0,354.90958,92.78241,81.4928,87.539604,87.57979,82.2066,77.151474,71.27202,70.90869,71.034904,0.24760723,0.5474556,0.76498413,1.985239,698.6548,7.111111
1.0,1.0,354.8636,92.73956,81.4928,87.51839,87.57979,82.22794,77.193985,71.27202,70.929886,71.034904,0.2417738,0.54790413,0.818203,1.9895878,698.7266,7.2926164
1.0,1.0,354.84055,92.78241,81.51426,87.5608,87.60116,82.22795,77.151474,71.27202,70.90869,71.05608,0.24715851,0.54637897,0.78344727,1.9972057,698.94196,6.8292685
1.0,1.0,354.88657,92.80383,81.51426,87.582,87.60116,82.22794,77.151474,71.250984,70.90869,71.05608,0.2421328,0.54530233,0.8116894,2.0483189,699.0317,7.2859745
1.0,1.0,354.90958,92.76099,81.51426,87.51839,87.57979,82.2066,77.130226,71.293045,70.929886,71.077255,0.2457226,0.5438668,0.7693291,2.0537567,699.2111,6.8292685
1.0,1.0,354.8406,92.76099,81.51426,87.56081,87.60116,82.24929,77.10897,71.27202,70.929886,71.05608,0.24365845,0.5434183,0.79865074,2.0374413,699.4534,7.2859745
1.0,1.0,354.95554,92.80383,81.51426,87.518394,87.57979,82.22795,77.10897,71.27202,70.90869,71.05608,0.24303025,0.5438668,0.8942299,2.1723022,699.4535,6.8292685
1.0,1.0,354.90958,92.76099,81.51426,87.539604,87.55842,82.2066,77.08772,71.29306,70.90869,71.05608,0.24437644,0.5440463,0.8290615,2.1951408,699.4983,7.2859745
1.0,1.0,354.86356,92.71814,81.51426,87.56081,87.60116,82.2493,77.10897,71.29306,70.929886,71.077255,0.24123532,0.54440516,0.8095131,2.227766,699.7136,6.822612
1.0,1.0,354.86356,92.76099,81.51426,87.56081,87.60116,82.24929,77.08772,71.293045,70.90869,71.077255,0.24473539,0.54539204,0.8029995,2.1374989,699.8124,7.2926164
1.0,1.0,354.97855,92.80383,81.53571,87.518394,87.57979,82.2066,77.08772,71.27202,70.90869,71.077255,0.24006863,0.54718643,0.8507862,2.2299442,700.13544,6.8292685
1.0,1.0,354.8866,92.73956,81.51426,87.51839,87.57979,82.2066,77.066475,71.29305,70.929886,71.077255,0.24563286,0.5479939,0.83558273,2.2647457,700.0816,7.279345
1.0,1.0,354.88657,92.78241,81.53571,87.5396,87.62252,82.2493,77.10897,71.293045,70.929886,71.077255,0.24231227,0.5510443,0.7932224,2.3800259,699.5162,6.822612
1.0,1.0,354.95554,92.78241,81.557175,87.5608,87.60116,82.22794,77.08772,71.29306,70.90869,71.077255,0.24760723,0.55185175,0.83232117,2.1918774,698.8163,6.3636365
1.0,1.0,354.93256,92.71814,81.55718,87.47598,87.57979,82.22794,77.066475,71.27202,70.90869,71.077255,0.2425815,0.553646,0.81277275,2.126625,697.892,7.804878
1.0,1.0,354.90958,92.73956,81.53571,87.51839,87.57979,82.22794,77.08772,71.29306,70.929886,71.077255,0.25074834,0.5554404,0.8290615,2.1026993,697.91003,6.381039
1.0,1.0,354.88657,92.78241,81.53571,87.5396,87.62252,82.2493,77.08772,71.27202,70.90869,71.077255,0.24679954,0.55642736,0.7476082,2.0711594,698.0266,6.8292685
