LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,352.45013,89.18516,78.01812,84.16962,84.312386,79.005295,74.28388,67.69855,67.28643,67.47916,0.28969777,0.48061612,0.8106003,1.959135,599.52515,6.8292685
1.0,1.0,352.47308,89.16376,78.01812,84.14844,84.29104,79.0053,74.305115,67.71956,67.3076,67.52146,0.2889798,0.48043668,0.8301487,1.9406471,599.4264,7.2859745
1.0,1.0,352.45013,89.22797,78.01812,84.16962,84.312386,79.026634,74.305115,67.74057,67.32877,67.52146,0.29203117,0.4802572,0.86925316,1.9819756,599.47125,6.8292685
1.0,1.0,352.54205,89.206566,78.01812,84.08489,84.29104,79.0053,74.28388,67.71956,67.32877,67.47916,0.28754386,0.48034692,0.8279762,1.965662,599.4892,6.3694267
1.0,1.0,352.565,89.22796,78.01812,84.12726,84.291046,78.96264,74.326355,67.71956,67.3076,67.50031,0.29086447,0.48061612,0.76281166,1.9319477,599.6777,6.8292685
1.0,1.0,352.565,89.22797,78.01812,84.10607,84.26969,78.98397,74.326355,67.71956,67.3076,67.52146,0.2863772,0.48232073,0.7823601,1.851469,599.8571,6.375228
1.0,1.0,352.54205,89.24937,78.01812,84.08489,84.291046,78.96264,74.305115,67.71956,67.3076,67.47916,0.28969777,0.48232073,0.7932224,1.8623428,600.0815,6.8359375
1.0,1.0,352.54205,89.18516,78.01812,84.10607,84.29104,78.98397,74.305115,67.69855,67.32877,67.52146,0.2888901,0.48366648,0.7530365,1.9047604,600.15326,6.375228
1.0,1.0,352.53058,89.217255,78.01812,84.13785,84.30171,78.99464,74.305115,67.71956,67.32877,67.51089,0.2895183,0.48424965,0.77692986,1.8884468,599.4757,6.602248
1.0,1.0,352.51907,89.24936,78.01812,84.16962,84.312386,79.0053,74.305115,67.74057,67.32877,67.50031,0.2901465,0.48483285,0.8008232,1.8721333,598.7982,6.8292685
1.0,1.0,352.54202,89.24937,78.03955,84.148445,84.312386,78.98397,74.32635,67.71956,67.32877,67.50031,0.2923004,0.48501226,0.79213715,1.8656082,598.0804,6.3636365
1.0,1.0,352.61096,89.24936,78.01812,84.12726,84.291046,78.96264,74.326355,67.71956,67.32877,67.50031,0.28781313,0.48384592,0.7443466,1.9101944,598.0355,6.8292685
1.0,1.0,352.54202,89.206566,78.01812,84.12725,84.26969,78.96264,74.305115,67.71956,67.3076,67.52146,0.2923004,0.48321795,0.7258835,1.9330368,598.06244,6.381039
1.0,1.0,352.54202,89.24937,78.03955,84.12726,84.312386,79.0053,74.32635,67.71956,67.32877,67.47916,0.2883516,0.48276937,0.7019901,1.9591389,598.1701,6.8292685
