LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,332.73193,70.76827,60.592636,65.93908,66.070496,60.838432,55.35709,52.79553,52.45793,52.6629,0.07762967,0.4160196,-0.2016449,1.8634319,299.09402,6.3636365
1.0,1.0,332.6863,70.76827,60.592632,66.00227,66.070496,60.85965,55.37821,52.79553,52.457924,52.641838,0.0685654,0.4144944,-0.21684837,1.8840942,299.19275,6.8292685
1.0,1.0,332.75476,70.81083,60.61396,65.98121,66.07049,60.838432,55.357098,52.774616,52.436848,52.6629,0.07583476,0.41243088,-0.17883492,1.9025822,299.08505,6.8292685
1.0,1.0,332.7548,70.74699,60.57131,65.98121,66.028046,60.81722,55.35709,52.774616,52.479004,52.6629,0.09046325,0.41027766,-0.22553825,1.8938847,299.15686,5.4744525
1.0,1.0,332.73193,70.72571,60.592632,65.93908,66.028046,60.859642,55.37821,52.79552,52.50008,52.620777,0.09863008,0.40561235,-0.27006721,1.8971462,299.26453,6.8292685
1.0,1.0,332.73193,70.76827,60.592632,66.00227,66.04927,60.85965,55.357098,52.79553,52.479004,52.641838,0.098091595,0.4032797,-0.30156136,1.9732761,299.45297,6.2222223
1.0,1.0,332.7091,70.78955,60.57131,65.98121,66.04927,60.859642,55.335987,52.753696,52.45793,52.6629,0.10078395,0.39960128,-0.23639679,1.8797455,299.6414,6.381039
1.0,1.0,332.7091,70.74698,60.57131,65.98121,66.04927,60.85965,55.35709,52.79552,52.479004,52.641838,0.103027575,0.39771724,-0.28744316,1.824276,299.6504,6.822612
1.0,1.0,332.70908,70.72571,60.592632,65.93908,66.00681,60.796,55.335987,52.753704,52.479004,52.641838,0.1026686,0.39619204,-0.23965263,1.7981777,299.60553,6.381039
1.0,1.0,332.7548,70.76827,60.57131,65.960144,66.02804,60.838432,55.335987,52.774616,52.479004,52.6629,0.10428403,0.39457712,-0.29070282,1.7318344,299.7132,5.847953
1.0,1.0,332.7548,70.78955,60.61396,65.98121,66.04928,60.838432,55.335987,52.816437,52.50008,52.641838,0.10239938,0.39323136,-0.27332497,1.7263947,299.75806,6.375228
1.0,1.0,332.75476,70.76827,60.592636,65.93908,66.00681,60.796,55.314873,52.79553,52.52116,52.6629,0.106437914,0.3908987,-0.33306122,1.7089939,299.75806,6.8292685
1.0,1.0,332.7548,70.76827,60.57131,65.93908,66.006805,60.81722,55.29377,52.79553,52.479004,52.6629,0.10428402,0.38955295,-0.3341446,1.6861572,299.72217,6.375228
1.0,1.0,332.7091,70.74698,60.57131,66.00227,66.04928,60.838432,55.272655,52.79552,52.479004,52.6629,0.10904052,0.38659227,-0.33197212,1.6948566,299.85678,5.8536587
1.0,1.0,332.7091,70.74698,60.592632,65.960144,66.00681,60.796,55.272655,52.79552,52.50008,52.6629,0.10518148,0.38488764,-0.28201294,1.8264542,299.85678,6.375228
1.0,1.0,332.75476,70.76827,60.592632,65.960144,65.985596,60.81722,55.29377,52.77462,52.500076,52.6629,0.10939951,0.38120925,-0.33631516,1.9254227,300.0452,6.8292685
