LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,353.898,91.283,80.635,87.222,87.088,81.929,74.284,71.104,70.93,71.183,0.255,0.574,0.909,1.404,698.825,5.854
1.0,1.0,353.898,91.304,80.656,87.222,87.067,81.908,74.305,71.125,70.93,71.183,0.248,0.571,0.94,1.427,698.825,4.554
1.0,1.0,353.898,91.24,80.635,87.137,87.046,81.908,74.284,71.104,70.909,71.204,0.251,0.569,0.924,1.495,698.852,4.869
1.0,1.0,353.967,91.304,80.635,87.179,87.046,81.908,74.305,71.104,70.909,71.204,0.244,0.566,0.938,1.498,698.879,5.469
1.0,1.0,353.898,91.24,80.635,87.2,87.067,81.929,74.305,71.104,70.93,71.183,0.248,0.563,0.849,1.557,699.023,4.878
1.0,1.0,353.875,91.24,80.656,87.2,87.088,81.95,74.326,71.104,70.909,71.183,0.245,0.562,0.751,1.547,699.005,5.464
1.0,1.0,353.967,91.283,80.656,87.2,87.088,81.908,74.305,71.083,70.909,71.183,0.247,0.56,0.846,1.64,699.157,4.883
1.0,1.0,354.013,91.304,80.635,87.2,87.067,81.886,74.326,71.125,70.93,71.183,0.246,0.559,0.889,1.71,699.121,5.464
1.0,1.0,353.944,91.219,80.635,87.137,87.067,81.908,74.326,71.104,70.93,71.183,0.244,0.558,0.942,1.711,699.193,4.878
1.0,1.0,353.967,91.262,80.656,87.222,87.067,81.929,74.326,71.125,70.93,71.183,0.247,0.558,0.949,1.796,699.382,5.46
1.0,1.0,354.036,91.304,80.635,87.158,87.046,81.886,74.348,71.104,70.93,71.183,0.244,0.559,0.879,1.85,699.427,4.803
1.0,1.0,354.036,91.283,80.656,87.158,87.046,81.844,74.326,71.104,70.909,71.162,0.248,0.56,0.75,1.857,699.597,4.803
1.0,1.0,354.059,91.304,80.656,87.179,87.046,81.865,74.348,71.104,70.909,71.183,0.244,0.562,0.738,1.913,699.579,5.348
1.0,1.0,354.036,91.262,80.613,87.158,87.046,81.865,74.348,71.104,70.909,71.183,0.249,0.563,0.692,1.929,699.678,5.469
1.0,1.0,354.013,91.283,80.656,87.179,87.067,81.865,74.411,71.125,70.93,71.183,0.248,0.566,0.698,1.882,699.75,4.878
1.0,1.0,354.059,91.283,80.656,87.137,87.046,81.844,74.369,71.146,70.909,71.183,0.253,0.568,0.785,1.809,699.902,4.554
1.0,1.0,354.082,91.283,80.656,87.179,87.024,81.865,74.411,71.125,70.93,71.162,0.253,0.57,0.793,1.903,700.153,5.848
1.0,1.0,354.036,91.24,80.635,87.179,87.067,81.886,74.39,71.104,70.909,71.183,0.254,0.572,0.77,1.945,700.073,4.554
1.0,1.0,354.059,91.262,80.613,87.2,87.067,81.886,74.39,71.125,70.93,71.183,0.257,0.574,0.781,1.87,699.292,4.878
1.0,1.0,354.128,91.326,80.656,87.137,87.024,81.844,74.411,71.146,70.93,71.162,0.254,0.575,0.863,1.822,698.673,5.469
1.0,1.0,354.059,91.262,80.656,87.158,87.088,81.908,74.411,71.146,70.909,71.162,0.258,0.574,0.865,1.679,698.682,4.878
1.0,1.0,354.059,91.24,80.635,87.222,87.046,81.886,74.39,71.125,70.93,71.183,0.254,0.575,0.952,1.681,698.798,5.46
1.0,1.0,354.151,91.347,80.656,87.179,87.046,81.844,74.411,71.125,70.93,71.183,0.256,0.573,0.989,1.65,698.816,4.873
1.0,1.0,354.128,91.24,80.635,87.116,87.046,81.844,74.433,71.125,70.93,71.162,0.251,0.572,0.98,1.756,699.014,5.469
1.0,1.0,354.128,91.283,80.635,87.137,87.024,81.865,74.433,71.125,70.909,71.162,0.253,0.57,0.938,1.805,699.229,4.878
1.0,1.0,354.174,91.283,80.635,87.2,87.046,81.844,74.411,71.125,70.909,71.162,0.249,0.57,0.867,1.929,699.444,5.469
1.0,1.0,354.197,91.304,80.656,87.137,87.024,81.844,74.433,71.125,70.909,71.162,0.249,0.571,0.795,1.993,699.22,4.873
1.0,1.0,354.128,91.283,80.635,87.158,87.046,81.865,74.433,71.104,70.909,71.183,0.249,0.572,0.887,1.946,699.166,5.338
1.0,1.0,354.174,91.262,80.656,87.158,87.046,81.865,74.411,71.146,70.93,71.183,0.251,0.574,0.849,1.935,699.265,5.469
1.0,1.0,354.197,91.304,80.656,87.179,87.024,81.844,74.454,71.146,70.93,71.162,0.257,0.575,0.828,1.966,699.534,4.873
1.0,1.0,354.197,91.304,80.656,87.179,87.024,81.844,74.454,71.146,70.93,71.162,0.255,0.577,0.774,1.994,699.489,5.464
1.0,1.0,354.197,91.326,80.635,87.137,87.024,81.822,74.454,71.125,70.93,71.183,0.255,0.577,0.705,1.96,699.633,5.464
1.0,1.0,354.197,91.262,80.635,87.116,87.024,81.865,74.475,71.125,70.93,71.183,0.257,0.578,0.762,2.007,699.768,4.554
1.0,1.0,354.197,91.304,80.656,87.137,87.046,81.865,74.475,71.125,70.93,71.183,0.257,0.578,0.762,2.007,699.768,4.554
1.0,1.0,354.22,91.347,80.635,87.116,86.982,81.801,74.496,71.146,70.93,71.183,0.259,0.579,0.785,1.966,699.902,5.842
1.0,1.0,354.266,91.283,80.635,87.094,87.003,81.822,74.496,71.146,70.909,71.204,0.259,0.579,0.785,1.966,699.902,5.842
1.0,1.0,354.22,91.283,80.656,87.158,87.046,81.865,74.496,71.167,70.93,71.183,0.261,0.58,0.892,1.959,700.001,5.859
1.0,1.0,354.243,91.262,80.635,87.094,87.024,81.822,74.496,71.146,70.93,71.204,0.258,0.581,0.831,1.942,700.153,5.859
1.0,1.0,354.22,91.304,80.656,87.158,87.024,81.865,74.496,71.146,70.93,71.183,0.258,0.581,0.833,1.966,700.144,4.554
1.0,1.0,354.289,91.304,80.656,87.137,87.024,81.844,74.517,71.167,70.951,71.183,0.261,0.583,0.764,2.002,699.498,5.854
1.0,1.0,354.289,91.283,80.656,87.094,87.003,81.844,74.517,71.167,70.93,71.183,0.259,0.584,0.89,1.96,698.906,4.554
1.0,1.0,354.266,91.347,80.635,87.158,87.024,81.844,74.517,71.146,70.93,71.183,0.262,0.583,0.918,1.8,698.242,5.455
1.0,1.0,354.312,91.304,80.656,87.094,86.982,81.801,74.539,71.146,70.909,71.204,0.258,0.583,0.943,1.714,698.251,5.338
1.0,1.0,354.335,91.262,80.656,87.073,87.003,81.822,74.496,71.146,70.909,71.204,0.264,0.583,0.942,1.71,698.206,5.469
